661,gnmt,118268,32,1
662,gnmt,118442,32,1
663,res18,118512,573,12
664,gnmt,118623,32,1
665,res18,118719,826,8
666,alexnet,118786,18879,48
667,res18,118813,573,12
668,gnmt,118866,32,1
669,res18,118896,854,6
670,gnmt,120122,32,1
671,res18,120359,826,8
672,res50,120574,12869,4
673,gnmt,120638,32,1
674,deepspeech,120870,4153,6
675,gnmt,120918,32,1
676,res50,121049,12869,4
677,res18,121325,826,8
678,gnmt,122280,32,1
679,gnmt,122323,32,1
680,res50,122403,12869,4
681,gnmt,122525,32,1
682,gnmt,122594,32,1
683,gnmt,122624,32,1
684,gnmt,122727,32,1
685,res18,123329,826,8
686,res18,123404,573,12
687,res18,123672,449,16
688,res18,123749,449,16
689,res18,123871,449,16
690,gnmt,124072,32,1
691,res18,124794,826,8
692,deepspeech,125217,4153,6
693,gnmt,125391,32,1
694,res18,125433,449,16
695,gnmt,125724,32,1
696,gnmt,126118,32,1
697,gnmt,126469,32,1
698,gnmt,126566,32,1
699,res18,126746,854,6
700,gnmt,126809,32,1
701,res18,126950,854,6
702,res50,127102,12869,4
703,gnmt,127198,32,1
704,res18,127217,854,6
705,gnmt,127257,32,1
706,transformer,127511,1589,12
707,res18,127635,573,12
708,res18,127727,826,8
709,deepspeech,127749,2572,12
710,gnmt,127883,32,1
711,gnmt,127944,32,1
712,deepspeech,127949,2572,12
713,deepspeech,128004,2572,12
714,res18,128144,573,12
715,res50,128257,12869,4
716,res18,128352,854,6
717,gnmt,128747,32,1
718,res18,128791,826,8
719,res18,128847,854,6
720,transformer,128875,2480,8
721,res18,129038,854,6
722,gnmt,129079,32,1
723,transformer,129089,1334,16
724,transformer,129154,1334,16
725,deepspeech,129344,3500,8
726,res18,129393,826,8
727,res18,129600,826,8
728,gnmt,129622,32,1
729,transformer,130023,3055,6
730,transformer,130121,3055,6
731,deepspeech,130250,2572,12
732,deepspeech,130289,2572,12
733,res18,130426,449,16
734,transformer,130533,2480,8
735,gnmt,130761,32,1
736,res18,130878,449,16
737,transformer,131072,1589,12
738,res18,131127,449,16
739,res18,131151,826,8
740,res18,131223,854,6
741,gnmt,131256,32,1
742,gnmt,131296,32,1
743,res50,131397,12869,4
744,res18,131427,573,12
745,res18,131561,573,12
746,res18,131723,573,12
747,res18,131756,449,16
748,gnmt,131812,32,1
749,deepspeech,131863,2572,12
750,gnmt,131865,32,1
751,transformer,131937,1334,16
752,gnmt,132096,32,1
753,res18,132153,826,8
754,res18,132272,854,6
755,gnmt,132343,32,1
756,res18,132504,449,16
757,deepspeech,132607,2572,12
758,gnmt,132927,32,1
759,res18,133069,449,16
760,res18,133374,449,16
761,res18,133542,573,12
762,gnmt,133543,32,1
763,gnmt,133543,32,1
764,res18,133560,573,12
765,res18,133685,573,12
766,res18,133706,854,6
767,res18,133754,573,12
768,res18,133896,449,16
769,gnmt,133949,32,1
770,res18,134144,449,16
771,gnmt,134347,32,1
772,gnmt,134499,32,1
773,res50,134627,12869,4
774,gnmt,134692,32,1
775,gnmt,134744,32,1
776,res18,134825,826,8
777,gnmt,134906,32,1
778,res18,135054,449,16
779,alexnet,135208,31395,24
780,transformer,135980,1589,12
781,res18,136492,573,12
782,res18,136621,854,6
783,res18,136653,826,8
784,deepspeech,137075,3500,8
785,res18,137127,854,6
786,deepspeech,137152,2572,12
787,deepspeech,137275,4153,6
788,res18,137930,826,8
789,res18,138252,826,8
790,gnmt,138565,32,1
791,gnmt,138652,32,1
792,res18,138673,826,8
793,res18,138702,573,12
794,deepspeech,139258,2572,12
795,res18,139577,449,16
796,transformer,140094,2480,8
797,alexnet,140188,31395,24
798,deepspeech,140756,4153,6
799,deepspeech,141265,2572,12
800,gnmt,141300,32,1
801,res50,141785,12869,4
802,gnmt,142463,32,1
803,transformer,142535,1589,12
804,deepspeech,142568,3500,8
805,gnmt,142762,32,1
806,res18,142784,573,12
807,gnmt,142884,32,1
808,gnmt,143123,32,1
809,gnmt,143282,32,1
810,res18,143519,854,6
811,gnmt,144014,32,1
812,res18,144176,449,16
813,gnmt,144399,32,1
814,res18,144473,573,12
815,gnmt,144686,32,1
816,gnmt,144830,32,1
817,res18,144997,573,12
818,res18,145581,449,16
819,res18,145957,854,6
820,res18,145967,449,16
821,gnmt,146521,32,1
822,gnmt,146695,32,1
823,res18,146765,573,12
824,gnmt,146876,32,1
825,res18,146972,826,8
826,alexnet,147039,18879,48
827,res18,147066,573,12
828,gnmt,147119,32,1
829,res18,147149,854,6
830,gnmt,148375,32,1
831,res18,148612,826,8
832,res50,148827,12869,4
833,gnmt,148891,32,1
834,deepspeech,149123,4153,6
835,gnmt,149171,32,1
836,res50,149302,12869,4
837,res18,149578,826,8
838,gnmt,150533,32,1
839,gnmt,150576,32,1
840,res50,150656,12869,4
841,gnmt,150778,32,1
842,gnmt,150847,32,1
843,gnmt,150877,32,1
844,gnmt,150980,32,1
845,res18,151582,826,8
846,res18,151657,573,12
847,res18,151925,449,16
848,res18,152002,449,16
849,res18,152124,449,16
850,gnmt,152325,32,1
851,res18,153047,826,8
852,deepspeech,153470,4153,6
853,gnmt,153644,32,1
854,res18,153686,449,16
855,gnmt,153977,32,1
856,gnmt,154371,32,1
857,gnmt,154722,32,1
858,gnmt,154819,32,1
859,res18,154999,854,6
860,gnmt,155062,32,1
861,res18,155203,854,6
862,res50,155355,12869,4
863,gnmt,155451,32,1
864,res18,155470,854,6
865,gnmt,155510,32,1
866,transformer,155764,1589,12
867,res18,155888,573,12
868,res18,155980,826,8
869,deepspeech,156002,2572,12
870,gnmt,156136,32,1
871,gnmt,156197,32,1
872,deepspeech,156202,2572,12
873,deepspeech,156257,2572,12
874,res18,156397,573,12
875,res50,156510,12869,4
876,res18,156605,854,6
877,gnmt,157000,32,1
878,res18,157044,826,8
879,res18,157100,854,6
880,transformer,157128,2480,8
881,res18,157291,854,6
882,gnmt,157332,32,1
883,transformer,157342,1334,16
884,transformer,157407,1334,16
885,deepspeech,157597,3500,8
886,res18,157646,826,8
887,res18,157853,826,8
888,gnmt,157875,32,1
889,transformer,158276,3055,6
890,transformer,158374,3055,6
891,deepspeech,158503,2572,12
892,deepspeech,158542,2572,12
893,res18,158679,449,16
894,transformer,158786,2480,8
895,gnmt,159014,32,1
896,res18,159131,449,16
897,transformer,159325,1589,12
898,res18,159380,449,16
899,res18,159404,826,8
900,res18,159476,854,6
901,gnmt,159509,32,1
902,gnmt,159549,32,1
903,res50,159650,12869,4
904,res18,159680,573,12
905,res18,159814,573,12
906,res18,159976,573,12
907,res18,160009,449,16
908,gnmt,160065,32,1
909,deepspeech,160116,2572,12
910,gnmt,160118,32,1
911,transformer,160190,1334,16
912,gnmt,160349,32,1
913,res18,160406,826,8
914,res18,160525,854,6
915,gnmt,160596,32,1
916,res18,160757,449,16
917,deepspeech,160860,2572,12
918,gnmt,161180,32,1
919,res18,161322,449,16
920,res18,161627,449,16
921,res18,161795,573,12
922,gnmt,161796,32,1
923,gnmt,161796,32,1
924,res18,161813,573,12
925,res18,161938,573,12
926,res18,161959,854,6
927,res18,162007,573,12
928,res18,162149,449,16
929,gnmt,162202,32,1
930,res18,162397,449,16
931,gnmt,162600,32,1
932,gnmt,162752,32,1
933,res50,162880,12869,4
934,gnmt,162945,32,1
935,gnmt,162997,32,1
936,res18,163078,826,8
937,gnmt,163159,32,1
938,res18,163307,449,16
939,alexnet,163461,31395,24
940,transformer,164233,1589,12
941,res18,164745,573,12
942,res18,164874,854,6
943,res18,164906,826,8
944,deepspeech,165328,3500,8
945,res18,165380,854,6
946,deepspeech,165405,2572,12
947,deepspeech,165528,4153,6
948,res18,166183,826,8
949,res18,166505,826,8
950,gnmt,166818,32,1
951,gnmt,166905,32,1
952,res18,166926,826,8
953,res18,166955,573,12
954,deepspeech,167511,2572,12
955,res18,167830,449,16
956,transformer,168347,2480,8
957,alexnet,168441,31395,24
958,deepspeech,169009,4153,6
959,deepspeech,169518,2572,12
960,gnmt,169553,32,1
961,res50,170038,12869,4
962,gnmt,170716,32,1
963,transformer,170788,1589,12
964,deepspeech,170821,3500,8
965,gnmt,171015,32,1
966,res18,171037,573,12
967,gnmt,171137,32,1
968,gnmt,171376,32,1
969,gnmt,171535,32,1
970,res18,171772,854,6
971,gnmt,172267,32,1
972,res18,172429,449,16
973,gnmt,172652,32,1
974,res18,172726,573,12
975,gnmt,172939,32,1
976,gnmt,173083,32,1
977,res18,173250,573,12
978,res18,173834,449,16
979,res18,174210,854,6
980,res18,174220,449,16
981,gnmt,174774,32,1
982,gnmt,174948,32,1
983,res18,175018,573,12
984,gnmt,175129,32,1
985,res18,175225,826,8
986,alexnet,175292,18879,48
987,res18,175319,573,12
988,gnmt,175372,32,1
989,res18,175402,854,6
990,gnmt,176628,32,1
991,res18,176865,826,8
992,res50,177080,12869,4
993,gnmt,177144,32,1
994,deepspeech,177376,4153,6
995,gnmt,177424,32,1
996,res50,177555,12869,4
997,res18,177831,826,8
998,gnmt,178786,32,1
999,gnmt,178829,32,1
1000,res50,178909,12869,4
1001,gnmt,179031,32,1
1002,gnmt,179100,32,1
1003,gnmt,179130,32,1
1004,gnmt,179233,32,1
1005,res18,179835,826,8
1006,res18,179910,573,12
1007,res18,180178,449,16
1008,res18,180255,449,16
1009,res18,180377,449,16
1010,gnmt,180578,32,1
1011,res18,181300,826,8
1012,deepspeech,181723,4153,6
1013,gnmt,181897,32,1
1014,res18,181939,449,16
1015,gnmt,182230,32,1
1016,gnmt,182624,32,1
1017,gnmt,182975,32,1
1018,gnmt,183072,32,1
1019,res18,183252,854,6
1020,gnmt,183315,32,1
1021,res18,183456,854,6
1022,res50,183608,12869,4
1023,gnmt,183704,32,1
1024,res18,183723,854,6
1025,gnmt,183763,32,1
1026,transformer,184017,1589,12
1027,res18,184141,573,12
1028,res18,184233,826,8
1029,deepspeech,184255,2572,12
1030,gnmt,184389,32,1
1031,gnmt,184450,32,1
1032,deepspeech,184455,2572,12
1033,deepspeech,184510,2572,12
1034,res18,184650,573,12
1035,res50,184763,12869,4
1036,res18,184858,854,6
1037,gnmt,185253,32,1
1038,res18,185297,826,8
1039,res18,185353,854,6
1040,transformer,185381,2480,8
1041,res18,185544,854,6
1042,gnmt,185585,32,1
1043,transformer,185595,1334,16
