251,transformer,14475,895,8
252,shufflenet,14583,1767,1
253,transformer,14617,1942,2
254,res50,14703,3164,1
255,res50,14703,8400,2
256,alexnet,14738,16604,1
257,res50,14814,15905,2
258,transformer,14829,2989,2
259,alexnet,15003,2116,1
260,transformer,15142,2291,2
261,res50,15143,4036,2
262,res50,15144,3513,1
263,res18,15190,4036,2
264,alexnet,15357,1593,1
265,res50,15385,3338,1
266,res50,15399,6829,1
267,res50,15431,720,2
268,res18,15432,3862,1
269,alexnet,15447,1244,2
270,alexnet,15481,3687,2
271,shufflenet,15522,4036,2
272,res18,15537,4036,4
273,alexnet,15552,4036,1
274,transformer,15566,17651,2
275,shufflenet,15602,720,1
276,shufflenet,15622,895,4
277,res50,15623,5782,2
278,shufflenet,15732,8575,1
279,res50,15780,4211,1
280,res18,15841,5956,1
281,transformer,15853,7702,4
282,res18,16146,8225,1
283,res18,16263,1244,2
284,alexnet,16270,16778,1
285,alexnet,16294,14335,1
286,res50,16370,1069,1
287,alexnet,16444,4211,1
288,res50,16609,720,1
289,res50,16641,1418,1
290,transformer,16747,1593,4
291,transformer,16813,1767,2
292,res18,16834,12415,4
293,transformer,16887,3338,2
294,transformer,17015,4909,8
295,shufflenet,17127,2291,2
296,res18,17169,5956,1
297,transformer,17222,8749,2
298,res18,17224,895,4
299,res50,17240,895,4
300,shufflenet,17335,16255,1
301,alexnet,17367,5782,2
302,res18,17378,1244,1
303,transformer,17425,1767,2
304,res18,17497,2640,1
305,shufflenet,17564,3164,1
306,shufflenet,17592,3862,1
307,res18,17626,8924,2
308,alexnet,17668,720,4
309,res50,17758,6655,1
310,res50,17802,1244,2
311,alexnet,17831,11542,1
312,res18,17871,2465,1
313,alexnet,17872,2640,1
314,transformer,17874,1418,2
315,transformer,17946,1767,2
316,shufflenet,18191,1418,1
317,res18,18244,3338,2
318,res50,18274,1244,1
319,res50,18285,2815,2
320,res18,18326,15731,1
321,res50,18567,2116,2
322,res18,18655,3164,4
323,res50,18701,6829,1
324,transformer,18819,7702,8
325,res50,18834,4735,1
326,res18,18877,3338,1
327,alexnet,19059,6480,1
328,shufflenet,19110,3513,1
329,res50,19146,3687,1
330,alexnet,19164,1593,1
331,res50,19211,2291,2
332,alexnet,19399,4735,1
333,alexnet,19399,720,1
334,transformer,19490,1593,2
335,shufflenet,19593,4211,1
336,res18,19723,3687,4
337,alexnet,19803,3862,2
338,shufflenet,19902,4909,1
339,alexnet,19945,1069,1
340,res50,19994,3513,1
341,res18,20027,1244,2
342,shufflenet,20030,1069,1
343,res18,20152,2465,1
344,res18,20202,2989,2
345,shufflenet,20215,3513,4
346,res18,20257,16255,1
347,shufflenet,20296,2291,1
348,transformer,20322,4211,2
349,res18,20347,2465,1
350,res18,20393,3862,1
351,res50,20451,6131,4
352,res18,20507,1069,1
353,res50,20543,1069,1
354,shufflenet,20544,1244,1
355,shufflenet,20559,1244,1
356,res50,20570,3862,1
357,res18,20622,16953,1
358,transformer,20740,3687,2
359,res18,20836,3862,2
360,res18,20931,3164,1
361,res50,20991,9447,1
362,res50,20999,9971,1
363,res18,21111,1244,1
364,res18,21197,1942,2
365,res18,21214,5782,2
366,alexnet,21255,7527,1
367,shufflenet,21290,3862,1
368,transformer,21353,1418,2
369,res18,21446,1767,1
370,alexnet,21451,2815,1
371,transformer,21452,895,8
372,shufflenet,21560,1767,1
373,transformer,21594,1942,2
374,res50,21680,3164,1
375,res50,21680,8400,2
376,alexnet,21715,16604,1
377,res50,21791,15905,2
378,transformer,21806,2989,2
379,alexnet,21980,2116,1
380,transformer,22119,2291,2
381,res50,22120,4036,2
382,res50,22121,3513,1
383,res18,22167,4036,2
384,alexnet,22334,1593,1
385,res50,22362,3338,1
386,res50,22376,6829,1
387,res50,22408,720,2
388,res18,22409,3862,1
389,alexnet,22424,1244,2
390,alexnet,22458,3687,2
391,shufflenet,22499,4036,2
392,res18,22514,4036,4
393,alexnet,22529,4036,1
394,transformer,22543,17651,2
395,shufflenet,22579,720,1
396,shufflenet,22599,895,4
397,res50,22600,5782,2
398,shufflenet,22709,8575,1
399,res50,22757,4211,1
400,res18,22818,5956,1
401,transformer,22830,7702,4
402,res18,23123,8225,1
403,res18,23240,1244,2
404,alexnet,23247,16778,1
405,alexnet,23271,14335,1
406,res50,23347,1069,1
407,alexnet,23421,4211,1
408,res50,23586,720,1
409,res50,23618,1418,1
410,transformer,23724,1593,4
411,transformer,23790,1767,2
412,res18,23811,12415,4
413,transformer,23864,3338,2
414,transformer,23992,4909,8
415,shufflenet,24104,2291,2
416,res18,24146,5956,1
417,transformer,24199,8749,2
418,res18,24201,895,4
419,res50,24217,895,4
420,shufflenet,24312,16255,1
421,alexnet,24344,5782,2
422,res18,24355,1244,1
423,transformer,24402,1767,2
424,res18,24474,2640,1
425,shufflenet,24541,3164,1
426,shufflenet,24569,3862,1
427,res18,24603,8924,2
428,alexnet,24645,720,4
429,res50,24735,6655,1
430,res50,24779,1244,2
431,alexnet,24808,11542,1
432,res18,24848,2465,1
433,alexnet,24849,2640,1
434,transformer,24851,1418,2
435,transformer,24923,1767,2
436,shufflenet,25168,1418,1
437,res18,25221,3338,2
438,res50,25251,1244,1
439,res50,25262,2815,2
440,res18,25303,15731,1
441,res50,25544,2116,2
442,res18,25632,3164,4
443,res50,25678,6829,1
444,transformer,25796,7702,8
445,res50,25811,4735,1
446,res18,25854,3338,1
447,alexnet,26036,6480,1
448,shufflenet,26087,3513,1
449,res50,26123,3687,1
450,alexnet,26141,1593,1
451,res50,26188,2291,2
452,alexnet,26376,4735,1
453,alexnet,26376,720,1
454,transformer,26467,1593,2
455,shufflenet,26570,4211,1
456,res18,26700,3687,4
457,alexnet,26780,3862,2
458,shufflenet,26879,4909,1
459,alexnet,26922,1069,1
460,res50,26971,3513,1
461,res18,27004,1244,2
462,shufflenet,27007,1069,1
463,res18,27129,2465,1
464,res18,27179,2989,2
465,shufflenet,27192,3513,4
466,res18,27234,16255,1
467,shufflenet,27273,2291,1
468,transformer,27299,4211,2
469,res18,27324,2465,1
470,res18,27370,3862,1
471,res50,27428,6131,4
472,res18,27484,1069,1
473,res50,27520,1069,1
474,shufflenet,27521,1244,1
475,shufflenet,27536,1244,1
476,res50,27547,3862,1
477,res18,27599,16953,1
478,transformer,27717,3687,2
479,res18,27813,3862,2
480,res18,27908,3164,1
481,res50,27968,9447,1
482,res50,27976,9971,1
483,res18,28088,1244,1
484,res18,28174,1942,2
485,res18,28191,5782,2
486,alexnet,28232,7527,1
487,shufflenet,28267,3862,1
488,transformer,28330,1418,2
489,res18,28423,1767,1
490,alexnet,28428,2815,1
491,transformer,28429,895,8
492,shufflenet,28537,1767,1
493,transformer,28571,1942,2
494,res50,28657,3164,1
495,res50,28657,8400,2
496,alexnet,28692,16604,1
497,res50,28768,15905,2
498,transformer,28783,2989,2
499,alexnet,28957,2116,1
500,transformer,29096,2291,2
501,res50,29097,4036,2
502,res50,29098,3513,1
503,res18,29144,4036,2
504,alexnet,29311,1593,1
505,res50,29339,3338,1
506,res50,29353,6829,1
507,res50,29385,720,2
508,res18,29386,3862,1
509,alexnet,29401,1244,2
510,alexnet,29435,3687,2
511,shufflenet,29476,4036,2
512,res18,29491,4036,4
513,alexnet,29506,4036,1
514,transformer,29520,17651,2
515,shufflenet,29556,720,1
516,shufflenet,29576,895,4
517,res50,29577,5782,2
518,shufflenet,29686,8575,1
519,res50,29734,4211,1
520,res18,29795,5956,1
521,transformer,29807,7702,4
522,res18,30100,8225,1
523,res18,30217,1244,2
524,alexnet,30224,16778,1
525,alexnet,30248,14335,1
526,res50,30324,1069,1
527,alexnet,30398,4211,1
528,res50,30563,720,1
529,res50,30595,1418,1
530,transformer,30701,1593,4
531,transformer,30767,1767,2
532,res18,30788,12415,4
533,transformer,30841,3338,2
534,transformer,30969,4909,8
535,shufflenet,31081,2291,2
536,res18,31123,5956,1
537,transformer,31176,8749,2
538,res18,31178,895,4
539,res50,31194,895,4
540,shufflenet,31289,16255,1
541,alexnet,31321,5782,2
542,res18,31332,1244,1
543,transformer,31379,1767,2
544,res18,31451,2640,1
545,shufflenet,31518,3164,1
546,shufflenet,31546,3862,1
547,res18,31580,8924,2
548,alexnet,31622,720,4
549,res50,31712,6655,1
550,res50,31756,1244,2
551,alexnet,31785,11542,1
552,res18,31825,2465,1
553,alexnet,31826,2640,1
554,transformer,31828,1418,2
555,transformer,31900,1767,2
556,shufflenet,32145,1418,1
557,res18,32198,3338,2
558,res50,32228,1244,1
559,res50,32239,2815,2
560,res18,32280,15731,1
561,res50,32521,2116,2
562,res18,32609,3164,4
563,res50,32655,6829,1
564,transformer,32773,7702,8
565,res50,32788,4735,1
566,res18,32831,3338,1
567,alexnet,33013,6480,1
568,shufflenet,33064,3513,1
569,res50,33100,3687,1
570,alexnet,33118,1593,1
571,res50,33165,2291,2
572,alexnet,33353,4735,1
573,alexnet,33353,720,1
574,transformer,33444,1593,2
575,shufflenet,33547,4211,1
576,res18,33677,3687,4
577,alexnet,33757,3862,2
578,shufflenet,33856,4909,1
579,alexnet,33899,1069,1
580,res50,33948,3513,1
581,res18,33981,1244,2
582,shufflenet,33984,1069,1
583,res18,34106,2465,1
584,res18,34156,2989,2
585,shufflenet,34169,3513,4
586,res18,34211,16255,1
587,shufflenet,34250,2291,1
588,transformer,34276,4211,2
589,res18,34301,2465,1
590,res18,34347,3862,1
591,res50,34405,6131,4
592,res18,34461,1069,1
593,res50,34497,1069,1
594,shufflenet,34498,1244,1
595,shufflenet,34513,1244,1
596,res50,34524,3862,1
597,res18,34576,16953,1
598,transformer,34694,3687,2
599,res18,34790,3862,2
600,res18,34885,3164,1
601,res50,34945,9447,1
602,res50,34953,9971,1
603,res18,35065,1244,1
604,res18,35151,1942,2
605,res18,35168,5782,2
606,alexnet,35209,7527,1
607,shufflenet,35244,3862,1
608,transformer,35307,1418,2
609,res18,35400,1767,1
610,alexnet,35405,2815,1
611,transformer,35406,895,8
612,shufflenet,35514,1767,1
613,transformer,35548,1942,2
614,res50,35634,3164,1
615,res50,35634,8400,2
616,alexnet,35669,16604,1
617,res50,35745,15905,2
618,transformer,35760,2989,2
619,alexnet,35934,2116,1
620,transformer,36073,2291,2
621,res50,36074,4036,2
622,res50,36075,3513,1
623,res18,36121,4036,2
624,alexnet,36288,1593,1
625,res50,36316,3338,1
626,res50,36330,6829,1
627,res50,36362,720,2
628,res18,36363,3862,1
629,alexnet,36378,1244,2
630,alexnet,36412,3687,2
631,shufflenet,36453,4036,2
632,res18,36468,4036,4
633,alexnet,36483,4036,1
634,transformer,36497,17651,2
635,shufflenet,36533,720,1
636,shufflenet,36553,895,4
637,res50,36554,5782,2
638,shufflenet,36663,8575,1
639,res50,36711,4211,1
640,res18,36772,5956,1
641,transformer,36784,7702,4
642,res18,37077,8225,1
643,res18,37194,1244,2
644,alexnet,37201,16778,1
645,alexnet,37225,14335,1
646,res50,37301,1069,1
647,alexnet,37375,4211,1
648,res50,37540,720,1
649,res50,37572,1418,1
650,transformer,37678,1593,4
651,transformer,37744,1767,2
652,res18,37765,12415,4
653,transformer,37818,3338,2
654,transformer,37946,4909,8
655,shufflenet,38058,2291,2
656,res18,38100,5956,1
657,transformer,38153,8749,2
658,res18,38155,895,4
659,res50,38171,895,4
660,shufflenet,38266,16255,1
661,alexnet,38298,5782,2
662,res18,38309,1244,1
663,transformer,38356,1767,2
664,res18,38428,2640,1
665,shufflenet,38495,3164,1
666,shufflenet,38523,3862,1
667,res18,38557,8924,2
668,alexnet,38599,720,4
669,res50,38689,6655,1
670,res50,38733,1244,2
671,alexnet,38762,11542,1
672,res18,38802,2465,1
673,alexnet,38803,2640,1
674,transformer,38805,1418,2
675,transformer,38877,1767,2
676,shufflenet,39122,1418,1
677,res18,39175,3338,2
678,res50,39205,1244,1
679,res50,39216,2815,2
680,res18,39257,15731,1
681,res50,39498,2116,2
682,res18,39586,3164,4
683,res50,39632,6829,1
684,transformer,39750,7702,8
685,res50,39765,4735,1
686,res18,39808,3338,1
687,alexnet,39990,6480,1
688,shufflenet,40041,3513,1
689,res50,40077,3687,1
690,alexnet,40095,1593,1
691,res50,40142,2291,2
692,alexnet,40330,4735,1
693,alexnet,40330,720,1
694,transformer,40421,1593,2
695,shufflenet,40524,4211,1
696,res18,40654,3687,4
697,alexnet,40734,3862,2
698,shufflenet,40833,4909,1
699,alexnet,40876,1069,1
700,res50,40925,3513,1
701,res18,40958,1244,2
702,shufflenet,40961,1069,1
703,res18,41083,2465,1
704,res18,41133,2989,2
705,shufflenet,41146,3513,4
706,res18,41188,16255,1
707,shufflenet,41227,2291,1
708,transformer,41253,4211,2
709,res18,41278,2465,1
710,res18,41324,3862,1
711,res50,41382,6131,4
712,res18,41438,1069,1
713,res50,41474,1069,1
714,shufflenet,41475,1244,1
715,shufflenet,41490,1244,1
716,res50,41501,3862,1
717,res18,41553,16953,1
718,transformer,41671,3687,2
719,res18,41767,3862,2
720,res18,41862,3164,1
721,res50,41922,9447,1
722,res50,41930,9971,1
723,res18,42042,1244,1
724,res18,42128,1942,2
725,res18,42145,5782,2
726,alexnet,42186,7527,1
727,shufflenet,42221,3862,1
728,transformer,42284,1418,2
729,res18,42377,1767,1
730,alexnet,42382,2815,1
731,transformer,42383,895,8
732,shufflenet,42491,1767,1
733,transformer,42525,1942,2
734,res50,42611,3164,1
735,res50,42611,8400,2
736,alexnet,42646,16604,1
737,res50,42722,15905,2
738,transformer,42737,2989,2
739,alexnet,42911,2116,1
740,transformer,43050,2291,2
741,res50,43051,4036,2
742,res50,43052,3513,1
743,res18,43098,4036,2
744,alexnet,43265,1593,1
745,res50,43293,3338,1
746,res50,43307,6829,1
747,res50,43339,720,2
748,res18,43340,3862,1
749,alexnet,43355,1244,2
750,alexnet,43389,3687,2
751,shufflenet,43430,4036,2
752,res18,43445,4036,4
753,alexnet,43460,4036,1
754,transformer,43474,17651,2
755,shufflenet,43510,720,1
756,shufflenet,43530,895,4
757,res50,43531,5782,2
758,shufflenet,43640,8575,1
759,res50,43688,4211,1
760,res18,43749,5956,1
761,transformer,43761,7702,4
762,res18,44054,8225,1
763,res18,44171,1244,2
764,alexnet,44178,16778,1
765,alexnet,44202,14335,1
766,res50,44278,1069,1
767,alexnet,44352,4211,1
768,res50,44517,720,1
769,res50,44549,1418,1
770,transformer,44655,1593,4
771,transformer,44721,1767,2
772,res18,44742,12415,4
773,transformer,44795,3338,2
774,transformer,44923,4909,8
775,shufflenet,45035,2291,2
776,res18,45077,5956,1
777,transformer,45130,8749,2
778,res18,45132,895,4
779,res50,45148,895,4
780,shufflenet,45243,16255,1
781,alexnet,45275,5782,2
782,res18,45286,1244,1
783,transformer,45333,1767,2
784,res18,45405,2640,1
785,shufflenet,45472,3164,1
786,shufflenet,45500,3862,1
787,res18,45534,8924,2
788,alexnet,45576,720,4
789,res50,45666,6655,1
790,res50,45710,1244,2
791,alexnet,45739,11542,1
792,res18,45779,2465,1
793,alexnet,45780,2640,1
794,transformer,45782,1418,2
795,transformer,45854,1767,2
796,shufflenet,46099,1418,1
797,res18,46152,3338,2
798,res50,46182,1244,1
799,res50,46193,2815,2
800,res18,46234,15731,1
801,res50,46475,2116,2
802,res18,46563,3164,4
803,res50,46609,6829,1
804,transformer,46727,7702,8
805,res50,46742,4735,1
806,res18,46785,3338,1
807,alexnet,46967,6480,1
808,shufflenet,47018,3513,1
809,res50,47054,3687,1
810,alexnet,47072,1593,1
811,res50,47119,2291,2
812,alexnet,47307,4735,1
813,alexnet,47307,720,1
814,transformer,47398,1593,2
815,shufflenet,47501,4211,1
816,res18,47631,3687,4
817,alexnet,47711,3862,2
818,shufflenet,47810,4909,1
819,alexnet,47853,1069,1
820,res50,47902,3513,1
821,res18,47935,1244,2
822,shufflenet,47938,1069,1
823,res18,48060,2465,1
824,res18,48110,2989,2
825,shufflenet,48123,3513,4
826,res18,48165,16255,1
827,shufflenet,48204,2291,1
828,transformer,48230,4211,2
829,res18,48255,2465,1
830,res18,48301,3862,1
831,res50,48359,6131,4
832,res18,48415,1069,1
833,res50,48451,1069,1
834,shufflenet,48452,1244,1
835,shufflenet,48467,1244,1
836,res50,48478,3862,1
837,res18,48530,16953,1
838,transformer,48648,3687,2
839,res18,48744,3862,2
840,res18,48839,3164,1
841,res50,48899,9447,1
842,res50,48907,9971,1
843,res18,49019,1244,1
844,res18,49105,1942,2
845,res18,49122,5782,2
846,alexnet,49163,7527,1
847,shufflenet,49198,3862,1
848,transformer,49261,1418,2
849,res18,49354,1767,1
850,alexnet,49359,2815,1
851,transformer,49360,895,8
852,shufflenet,49468,1767,1
853,transformer,49502,1942,2
854,res50,49588,3164,1
855,res50,49588,8400,2
856,alexnet,49623,16604,1
857,res50,49699,15905,2
858,transformer,49714,2989,2
859,alexnet,49888,2116,1
860,transformer,50027,2291,2
861,res50,50028,4036,2
862,res50,50029,3513,1
863,res18,50075,4036,2
864,alexnet,50242,1593,1
865,res50,50270,3338,1
866,res50,50284,6829,1
867,res50,50316,720,2
868,res18,50317,3862,1
869,alexnet,50332,1244,2
870,alexnet,50366,3687,2
871,shufflenet,50407,4036,2
872,res18,50422,4036,4
873,alexnet,50437,4036,1
874,transformer,50451,17651,2
875,shufflenet,50487,720,1
876,shufflenet,50507,895,4
877,res50,50508,5782,2
878,shufflenet,50617,8575,1
879,res50,50665,4211,1
880,res18,50726,5956,1
881,transformer,50738,7702,4
882,res18,51031,8225,1
883,res18,51148,1244,2
884,alexnet,51155,16778,1
885,alexnet,51179,14335,1
886,res50,51255,1069,1
887,alexnet,51329,4211,1
888,res50,51494,720,1
889,res50,51526,1418,1
890,transformer,51632,1593,4
891,transformer,51698,1767,2
892,res18,51719,12415,4
893,transformer,51772,3338,2
894,transformer,51900,4909,8
895,shufflenet,52012,2291,2
896,res18,52054,5956,1
897,transformer,52107,8749,2
898,res18,52109,895,4
899,res50,52125,895,4
900,shufflenet,52220,16255,1
901,alexnet,52252,5782,2
902,res18,52263,1244,1
903,transformer,52310,1767,2
904,res18,52382,2640,1
905,shufflenet,52449,3164,1
906,shufflenet,52477,3862,1
907,res18,52511,8924,2
908,alexnet,52553,720,4
909,res50,52643,6655,1
910,res50,52687,1244,2
911,alexnet,52716,11542,1
912,res18,52756,2465,1
913,alexnet,52757,2640,1
914,transformer,52759,1418,2
915,transformer,52831,1767,2
916,shufflenet,53076,1418,1
917,res18,53129,3338,2
918,res50,53159,1244,1
919,res50,53170,2815,2
920,res18,53211,15731,1
921,res50,53452,2116,2
922,res18,53540,3164,4
923,res50,53586,6829,1
924,transformer,53704,7702,8
925,res50,53719,4735,1
926,res18,53762,3338,1
927,alexnet,53944,6480,1
928,shufflenet,53995,3513,1
929,res50,54031,3687,1
930,alexnet,54049,1593,1
931,res50,54096,2291,2
932,alexnet,54284,4735,1
933,alexnet,54284,720,1
934,transformer,54375,1593,2
935,shufflenet,54478,4211,1
936,res18,54608,3687,4
937,alexnet,54688,3862,2
938,shufflenet,54787,4909,1
939,alexnet,54830,1069,1
940,res50,54879,3513,1
941,res18,54912,1244,2
942,shufflenet,54915,1069,1
943,res18,55037,2465,1
944,res18,55087,2989,2
945,shufflenet,55100,3513,4
946,res18,55142,16255,1
947,shufflenet,55181,2291,1
948,transformer,55207,4211,2
949,res18,55232,2465,1
950,res18,55278,3862,1
951,res50,55336,6131,4
952,res18,55392,1069,1
953,res50,55428,1069,1
954,shufflenet,55429,1244,1
955,shufflenet,55444,1244,1
956,res50,55455,3862,1
957,res18,55507,16953,1
958,transformer,55625,3687,2
959,res18,55721,3862,2
960,res18,55816,3164,1
961,res50,55876,9447,1
962,res50,55884,9971,1
963,res18,55996,1244,1
964,res18,56082,1942,2
965,res18,56099,5782,2
966,alexnet,56140,7527,1
967,shufflenet,56175,3862,1
968,transformer,56238,1418,2
969,res18,56331,1767,1
970,alexnet,56336,2815,1
971,transformer,56337,895,8
972,shufflenet,56445,1767,1
973,transformer,56479,1942,2
974,res50,56565,3164,1
975,res50,56565,8400,2
976,alexnet,56600,16604,1
977,res50,56676,15905,2
978,transformer,56691,2989,2
979,alexnet,56865,2116,1
980,transformer,57004,2291,2
981,res50,57005,4036,2
982,res50,57006,3513,1
983,res18,57052,4036,2
984,alexnet,57219,1593,1
985,res50,57247,3338,1
986,res50,57261,6829,1
987,res50,57293,720,2
988,res18,57294,3862,1
989,alexnet,57309,1244,2
990,alexnet,57343,3687,2
991,shufflenet,57384,4036,2
992,res18,57399,4036,4
993,alexnet,57414,4036,1
994,transformer,57428,17651,2
995,shufflenet,57464,720,1
996,shufflenet,57484,895,4
997,res50,57485,5782,2
998,shufflenet,57594,8575,1
999,res50,57642,4211,1
1000,res18,57703,5956,1
1001,transformer,57715,7702,4
1002,res18,58008,8225,1
1003,res18,58125,1244,2
1004,alexnet,58132,16778,1
1005,alexnet,58156,14335,1
1006,res50,58232,1069,1
1007,alexnet,58306,4211,1
